run_id,run_timestamp,source_url,source_date_expected,source_date_found,status,rows_loaded,file_hash,error_message
c582384e80204c7caeceb4eae65d2b99,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-07-17,2026-07-17,success,105,6ce98222b1c6e92da70190253d4656cda1c95b4f97cd334feb8d70e6b03d9839,
6c78c513071647e28d683fcead67db50,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-07-18,2026-07-18,success,106,82961e77d83067cf8edd5a456ce6d7774547d37c9c9184e71c3417eec045a70f,
5e09d6dd0f364ee2a575926c04c59446,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-07-19,2026-07-19,success,167,2b4736cc42bed4cddadb9c21bb6dae1fc8eb31c2ec20118a8af52fb2845f2245,
41dc3ddc5e184a5ab86148c028349bb6,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-07-20,2026-07-20,success,144,da97a8412602c33b6291473576f06b3463548b3e60d9eef8f2a7b2149cfcfc48,
777ef0b9f00f4cf884b9ab0f4299bd19,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-07-21,2026-07-21,success,91,215c56d5514b24443613ae8b30db1aa27aac06214f1c12a03a85f0ff47da7078,
48eabb5c00f241208ddd2433aaa7b4d3,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-07-22,2026-07-22,success,162,3eaa72095265f83ea045ec88c1ecdf54dbb7c16cf1253adecabc5ed50e27b9c5,
8002f847e5014e7a8f9f96bb07a655fd,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-07-23,2026-07-23,success,140,ebea094065d1da0fe7ca3652ff29d658a04e0c2bdeec84901805a8df2f7af759,
7e5369c2164344efab0dcbe1c956a5d9,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-07-24,2026-07-23,stale,140,ebea094065d1da0fe7ca3652ff29d658a04e0c2bdeec84901805a8df2f7af759,
9f6bc80180e145d6bb203173d6e47f9d,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-07-25,2026-07-25,success,142,c74df47e3f7a0a5f4e96991aca32fd7fd02a056d2985e0a2824ecf9d45cf3ba6,
507a29a8d53842148f052237820db580,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-07-26,2026-07-26,success,101,211afe606ef31230baa25cf9371bc12b9e2dfc9eb897056cb241e0d1bc0972fa,
98871555a15442539812c1ea2069edf7,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-07-27,2026-07-27,success,98,4ee1b71ad9dc5236c696ab1f9ac0fd3039be92625d458714d54614011af4ba23,
f24cace0823649c98d9b9515e3a4e094,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-07-28,2026-07-28,success,101,5711f4676998b10e354e7cb8f95def487e14c47fc7029ccd2ce1da13243f4f37,
677a1a07bfaa4c9db0048754b7571062,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-07-29,2026-07-29,success,133,de0e6169339f91a1d8de7e7f0a2b67788b145ea641a89fce58070402b14af97f,
e2188f1b31e045b69b81617ad70dc3e4,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-07-30,2026-07-30,success,137,38091ca11f286ae2791f35340cbd7b6ddda935e65337bb9cd2d33358ec8e70f2,
7630fdf365bc420fa7703e02a12f4b7a,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-07-31,2026-07-31,success,118,5ad868c2f4919da53c91b4f59123231f0cfa2103091f801a465013d0f8d9d0bd,
8a7412acbeac4d3c9deb9eddbc5de38c,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-08-01,2026-08-01,success,112,7147185bc0573e855655877487a2bc4cd7ee6d1968c5923291cc5537ad71c4b2,
95bc71e545d24af895ed86dcd7a04974,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-08-02,2026-08-02,success,117,9f0e833df3e6cda30e4d7ed4ab2829500cbbfa38eca20ea505bd8276d7dd2801,
3b55269fc9d14f9196f2e624087c4bb6,2026-08-03T23:56:18Z,https://tiny.utk.edu/RToutfitters/daily/orders.csv,2026-08-03,,empty,0,102cb3652d55483e289a29d70001defb7515d1594418da917de5801cbdcd889e,
40d6685b54784002b644b4aa036c5197,2026-08-04T15:26:39Z,https://raw.githubusercontent.com/AdamSpannbauer/su26-bzan545-current-orders/refs/heads/master/orders.csv,2026-08-04,2026-08-04,success,98,35e6a2ecb71ed9a8ae2eed6e8f810bce525d5612f40ae38d1487acf8881ba43a,
2996c90bb5a146efadea8b0244b767ad,2026-08-05T15:17:43Z,https://raw.githubusercontent.com/AdamSpannbauer/su26-bzan545-current-orders/refs/heads/master/orders.csv,2026-08-05,2026-08-05,success,155,a9f5936b5ae688d0d485e8d3aa555f2aeaed4566b90ac324ddc6d4e073df534f,
9fc82e0a5581405181d4ddfc9017dc7b,2026-08-06T15:17:43Z,https://raw.githubusercontent.com/AdamSpannbauer/su26-bzan545-current-orders/refs/heads/master/orders.csv,2026-08-06,,failed,0,,404 Client Error: Not Found for url: https://raw.githubusercontent.com/AdamSpannbauer/su26-bzan545-current-orders/refs/heads/master/orders.csv
826a46376b7d4361b3dbc7e827a43896,2026-08-07T14:15:04Z,https://raw.githubusercontent.com/AdamSpannbauer/su26-bzan545-current-orders/refs/heads/master/orders.csv,2026-08-07,2026-08-07,success,125,7648bc89c3e22959aea0f99b97a3a7d225acc9d83fcf12eaf789dc321e5f2eea,
891a3ae906664b7ab7e5113fefac9ad5,2026-08-08T13:49:33Z,https://raw.githubusercontent.com/AdamSpannbauer/su26-bzan545-current-orders/refs/heads/master/orders.csv,2026-08-08,2026-08-08,success,162,fb8813487bc4948b2736ca58775f3bb45548c978b290ec068bc8a7cbe98f7b28,
5eb39af458b64adaab59552a8cfc0f03,2026-08-09T13:52:31Z,https://raw.githubusercontent.com/AdamSpannbauer/su26-bzan545-current-orders/refs/heads/master/orders.csv,2026-08-09,2026-08-09,success,168,ae28fb3741007edae3a9cf0d988d833f51bb400e98a34c12c58c25660565b063,
3cc91c6e6aac4ddfbc78e4cc40c9610d,2026-08-10T14:21:47Z,https://raw.githubusercontent.com/AdamSpannbauer/su26-bzan545-current-orders/refs/heads/master/orders.csv,2026-08-10,2026-08-10,success,106,7fcb9b45c470b71ccbb6fc8fa3c7399b0fd68ec0736231f67e5b1bdc5cf7a106,
e8df4a8e7e9b4a2da05c71852085c40e,2026-08-11T14:21:38Z,https://raw.githubusercontent.com/AdamSpannbauer/su26-bzan545-current-orders/refs/heads/master/orders.csv,2026-08-11,2026-08-11,success,161,8926704020c92312b40b9fb7c3b5aa301a2affe9a4dda7cfce932e70b8dfcaab,
5d8af604002f4c05aa901e77015c14c0,2026-08-12T14:22:02Z,https://raw.githubusercontent.com/AdamSpannbauer/su26-bzan545-current-orders/refs/heads/master/orders.csv,2026-08-12,2026-08-12,success,171,942bd89e08fe16f8a420f83e70ccbe6bb6659511f4dc823ac11e26a6301f4eb7,
